4***b ( 211) ,5,Absolutely wonderful!!!,2012-09-22,
s***e ( 178) ,5,"Thanks, I love it...",2012-09-21,
p***i ( 3 ) ,5,"beautiful rings ,excellent customer service ,i will shop at agape again!",2012-09-20,
i***n ( 22) ,5,Item was as described. Very nice.,2012-09-18,
9***9 ( 25) ,5,"Amazing work,second time I've purchased from them and very impressed both times",2012-09-18,
k***5 ( 32) ,5,absolutely beautiful ,2012-09-16,
i***o ( 36) ,5,Absolutely love this ring!!!! Do not spend thousands!! This looks so real!,2012-09-15,
o***1 ( 5 ) ,5,"excellent product, exactly as described and my fiancÃ©e loves her new ring!!! ",2012-09-15,
g***b ( 100) ,5,TOP NOTCH CUSTOMER SERVICE!!! Would give 10 stars! Rings are beautiful. ,2012-09-14,
0***0 ( 109) ,5,Everything described perfectly super fast shipping,2012-09-14,
1***1 ( 3 ) ,5,Very beautiful and great quality! The best customer service Iâ€™ve ever talked to!,2012-09-12,
i***1 ( 2 ) ,5,I will buy from this place again,2012-09-12,
d***e ( 15) ,5,Amazing Quality. Looks Flawless! Fast Delivery. I am a customer for life!!,2012-09-11,
g***l ( 453) ,5,beautiful! thank you,2012-09-10,
r***c ( 119) ,5,Nice item,2012-09-08,
r***n ( 18) ,5,Beautiful stone!,2012-09-06,
e***d ( 289) ,5,She said Yes!!,2012-09-06,
n***z ( 479) ,5,tanks you,2012-09-05,
o***e ( 34) ,5,just give agapejewels seller of the year award,2012-09-04,
n***7 ( 36) ,5,Absolutely gorgeous ring! So happy with it. Very easy to contact the dealer!!!!,2012-09-03,
n***4 ( 816) ,5,"My wife loved it, thanks",2012-09-01,
r***e ( 237) ,5,Great deal! Thanks!,2012-08-31,
2***2 ( 119) ,5,Very professional and fast shipping. Thank you!,2012-08-30,
3***3 ( 23) ,5,thank you ,2012-08-29,
s***u ( 174) ,5,exactly as described...simply flawless simulant!,2012-08-29,
n***n ( 523) ,5,Absolutely beautiful and believable.,2012-08-28,
l***i ( 116) ,5,BEAUTIFUL! Perfect fit! stunning! (just wish there were matching earrings!),2012-08-28,
l***i ( 33) ,5,nice product!,2012-08-24,
l***i ( 33) ,5,stone is georgeous!,2012-08-24,
m***1 ( 77) ,5,Agape Product is just amazing! Beyond my expectations! Shipped supper fast!,2012-08-24,
l***i ( 33) ,5,A shipping error was corrected quickly once the seller knew about it.,2012-08-24,
i***u ( 33) ,5,beautiful ring!,2012-08-24,
1***1 ( 1 ) ,5,Seller was very helpful in refunding purchase. Item was exactly as described.,2012-08-22,
d***e ( 15) ,5,Amazing. Very happy. Thank you.,2012-08-22,
0***0 ( 59) ,5,"The ring is quite beautiful the customer service is top knotch, will shop again",2012-08-19,
c***t ( 17) ,5,words and pics cannot describe the breathtaking beauty of this ring!!! love it ,2012-08-18,
0***0 ( 258) ,5,I can't say enough about Agape Jewels!! Fabulous to work with!,2012-08-17,
w***l ( 1656) ,5,Excellent customer service. BEAUTIFUL ring! I love it! THANKS!!! A+++,2012-08-16,
f***u ( 57) ,5,Gorgeous ring!!! Beyond thrilled!!! Richard is awesome!!,2012-08-14,
9***0 ( 299) ,5,"Nice purchase, perfect price and description ",2012-08-13,
r***o ( 1279) ,5,great quality - thank you,2012-08-13,
c***k ( 94) ,5,awesome ,2012-08-13,
o***s ( 35) ,5,"this ring is unbelievable, my girlfriend is amazed thank you",2012-08-13,
d***n ( 8 ) ,5,Good and fast shipping,2012-08-13,
s***o ( 138) ,5,Excellent Seller... love it. Thank you,2012-08-12,
c***c ( 1007) ,5,"Beautiful, Thanks!",2012-08-08,
o***g ( 95) ,5,as described - thanks,2012-08-08,
c***3 ( 209) ,5,"excellent and very helpful, would use again",2012-08-07,
h***e ( 33) ,5,Very Pleasent Seller!!!! So excited to wear my new rings!!!!,2012-08-05,
4***e ( 352) ,5,Beautiful ring. The seller was very accomodating with sizing & other requests.,2012-08-04,
o***r ( 32) ,5,"Awesome beautiful, ring.",2012-08-04,
p***n ( 42) ,5,Love it !! It's beautiful ,2012-08-01,
b***t ( 73) ,5,Love the earrings!,2012-08-01,
b***r ( 52) ,5,very nice product fast delivery,2012-07-31,
d***r ( 81) ,5,This was a very very nice ring. my new fiancee loves it.,2012-07-30,
m***1 ( 201) ,5,"Thanks, they are really nice.",2012-07-30,
t***n ( 62) ,5,awesome ring and fast shipping,2012-07-29,
f***i ( 33) ,5,perfect item for us that dont support blood diamonds,2012-07-29,
r***e ( 80) ,5,"ups messed up and lost first ring, seller however was great to deal with. A++",2012-07-29,
d***a ( 128) ,5,STUNNING. It is perfect!!!!,2012-07-28,
n***u ( 96) ,5,absolutely stunning! arrived just in time too! ,2012-07-28,
b***b ( 1 ) ,5,Wow!!! Incredible service from Richard! Fast delivery! Beautiful ring!!,2012-07-27,
m***n ( 133) ,5,Had to cancel but buyer was understanding & quick to respond. A++ seller!,2012-07-27,
d***e ( 374) ,5,"Beautiful ring, perfect communication. Thank you. A++++++",2012-07-27,
d***8 ( 82) ,5,Luv it Luv it Luv it,2012-07-24,
i***a ( 83) ,5,great seller and beautiful stone; unfortunately I had to return item,2012-07-22,
o***1 ( 158) ,5,Thanks! Great replacement ring! Fast shipping!!,2012-07-22,
a***i ( 112) ,5,best seller ever .....,2012-07-17,
7***7 ( 82) ,5,she loved it...thank you,2012-07-17,
r***d ( 1 ) ,5,"cancelled order b/c man-made, they were very understanding and timely",2012-07-14,
1***1 ( 332) ,5,"OMG, just breathtakingly gorgeous!! Will buy again and again and again.",2012-07-14,
c***5 ( 9 ) ,5,"I love my ring! Richard was very nice, helpful, an answered all of our questions",2012-07-13,
y***0 ( 73) ,5,"Fast shipper, thanks ",2012-07-10,
s***e ( 200) ,5,Beautiful! Item is as descrbed and shipped quickly! Thanks,2012-07-10,
u***s ( 427) ,5,ty,2012-07-09,
e***s ( 480) ,5,absolutely beautiful! coukdnt have asked for better service! A+,2012-07-09,
w***r ( 713) ,5,recd,2012-07-09,
j***i ( 188) ,5,she love it thank you so much!,2012-07-02,
d***e ( 374) ,5,Beautiful. Thank you,2012-07-01,
d***e ( 374) ,5,Beautiful. Thank you,2012-07-01,
d***a ( 27) ,5,"I LOVE MY RING, thanks again richard!!!!",2012-06-30,
i***7 ( 60) ,5,Very please with the ring,2012-06-28,
e***i ( 225) ,5,Superior customer service. Very fast service.,2012-06-27,
1***1 ( 72) ,5,I had item canceled. seller was very understanding!!,2012-06-26,
z***2 ( 6 ) ,5,"My ring is amazing! I absolutely love it, as well as everyone else thank you :))",2012-06-24,
m***e ( 117) ,5,A+++++++++++++++++++ Very fast shipping!!!!!! She absolutely loves it! ,2012-06-24,
6***6 ( 2 ) ,5,Quick delivery of high quality product. I highly recommend this seller.,2012-06-23,
r***m ( 406) No longer a registered user,5,quick delivery perfect fit i love my ring,2012-06-22,
y***a ( 302) ,5,ring wasnt a perfect match for me. return was supper smooth!,2012-06-22,
i***c ( 450) ,5,Lovely ring! Very pleased with my purchase!,2012-06-21,
s***a ( 102) ,5,BEAUTIFULL,2012-06-21,
o***i ( 114) ,5,"All great, A+ eBay seller!",2012-06-21,
p***p ( 166) ,5,Brilliant!,2012-06-20,
o***r ( 159) ,5,Could not have asked for anything better!!!!!!,2012-06-18,
w***a ( 30) ,5,A little hard to get off but overall a great product! ,2012-06-17,
g***a ( 802) ,5,"The most honourable seller on eBay. Great items, even greater integrity. A+++++",2012-06-16,
u***a ( 16) ,5,Great people to deal with...Love my ring...won't go anywhere else now! Thankyou!,2012-06-13,
r***d ( 238) ,5,Awesome Ring!!! Proposal was perfect and she loves it!!!,2012-06-11,
4***4 ( 513) ,5,Great Ebayer A+++,2012-06-11,
p***u ( 32) ,5,"Thank you,",2012-06-11,
o***l ( 9 ) ,5,beautiful ,2012-06-11,
h***o ( 127) ,5,Great seller and communcation. Everything EXACTLY as described. Would buy again!,2012-06-09,
h***o ( 127) ,5,"Great seller & communication, everything EXACTLY as described. Would buy again!",2012-06-09,
n***a ( 150) ,5,SHE SAID YES!!! Thank you guys so much! Great eBayer! A++ Very professional!,2012-06-09,
a***i ( 85) ,5,I received my ring today & it's absolutely gorgeous very satisfied!,2012-06-09,
h***2 ( 24) ,5,thank you,2012-06-06,
c***l ( 24) ,5,excellent service,2012-06-06,
m***i ( 341) ,5,"The ring was beautiful, Richard is the best. Customer Serivce is A+++",2012-06-04,
4***4 ( 364) ,5,Thanks! Great ring! Fast shipping A+++,2012-06-02,
l***u ( 3 ) ,5,"They were great with all of my questions, I would order from them in the future!",2012-05-30,
j***i ( 33) ,5,"beautiful ring, thank you!!",2012-05-30,
g***u ( 27) ,5,Great Seller! A++++++++,2012-05-29,
v***a ( 4 ) ,5,beautiful,2012-05-29,
i***i ( 10) ,5,Thank you!,2012-05-27,
u***h ( 152) ,5,simply beautiful. Loved it.,2012-05-26,
m***r ( 31) ,5,"Love the ring, great service and fast delivery.",2012-05-24,
r***r ( 16) ,5,great cust. service received quick thx again,2012-05-24,
a***t ( 243) ,5,really nice seller thanks,2012-05-24,
p***p ( 166) ,5,Unbelievably sparkly and beautiful!,2012-05-23,
s***o ( 253) ,5,Great product.. A +++ seller!,2012-05-21,
k***i ( 61) ,5,"beautyful ,look like real diamond",2012-05-21,
g***u ( 27) ,5,"Good seller, fast communication. The item is as decribed.",2012-05-21,
g***u ( 27) ,5,"Good seller, fast communication. The item is as decribed.",2012-05-21,
m***g ( 32) ,5,love it! will use again!,2012-05-19,
5***5 ( 157) ,5,Thanks,2012-05-18,
w***a ( 41) ,5,Ring was beautiful; However my wife thought the center stone was a little to big,2012-05-17,
6***6 ( 47) ,5,A++++ Seller!!!!! Ring is beautiful!!!! We are so happy with our purchase!!,2012-05-16,
_***5 ( 85) ,5,"Fast shipping, loved the ring. Thank you.",2012-05-16,
s***o ( 119) ,5,Beautiful!!,2012-05-16,
n***e ( 66) ,5,"The ring really is amazing, and just as described! ",2012-05-16,
d***t ( 238) ,5,OMG love the WOW factor 14kt work excellent we'll see about durablity,2012-05-15,
c***c ( 1007) ,5,"Stunning set, thank you arrived just onetime , highly recommends!",2012-05-15,
b***c ( 2677) ,5,AAA+ well packed and fast shipping thank you,2012-05-14,
a***e ( 61) ,5,Beautiful product!! Highly recommend!!,2012-05-14,
g***a ( 209) ,5,great dealer.,2012-05-11,
k***b ( 123) ,5,loved the ring it was beautiful fast shipping would recommend seller,2012-05-11,
t***a ( 348) ,5,Thank you! Diana,2012-05-09,
o***e ( 33) ,5,fast shipping,2012-05-09,
g***m ( 140) ,5,ABSOLUTELY GORGEOUS! The pictures do not do it justice.,2012-05-09,
u***r ( 64) No longer a registered user,5,Beautiful ring! Thank you!,2012-05-08,
e***o ( 41) ,5,"Ring was not as described, took 3 weeks to receive. The return process was easy.",2012-05-06,
s***e ( 111) ,5,"Absolutely beautiful piece of jewelry, and very fast shipping! Thanks! ",2012-05-06,
n***g ( 28) ,5,GREAT buy!,2012-05-05,
d***a ( 163) ,5,we love the rings!! thank you!!,2012-05-05,
8***1 ( 159) ,5,thanks,2012-05-02,
b***a ( 35) ,5,Love the ring. Awesome communication.,2012-05-02,
k***d ( 42) ,5,WOW!!! So many compliments! BEAUTIFUL!!!! TNX!!!!!!!!!,2012-05-02,
d***e ( 209) ,5,Great,2012-05-01,
b***a ( 35) ,5,thanks,2012-04-28,
n***v ( 5 ) ,5,Absolutely perfect! ,2012-04-27,
r***_ ( 43) ,5,"Beautiful ring, my wife loved it!! Thank you so much!!!",2012-04-27,
d***l ( 490) ,5,All is good. Thank you very much.,2012-04-27,
1***w ( 32) ,5,They were very helpful!,2012-04-26,
s***n ( 14) ,5,thank you. the rings are beautiful.,2012-04-24,
c***b ( 315) ,5,Amazing! Very happy with the quality! ,2012-04-24,
t***y ( 232) ,5,Great person to do business with!,2012-04-22,
1***0 ( 8 ) ,5,Amazing! The ring is beautiful and is better than what we expected,2012-04-21,
y***a ( 332) ,5,Nice Product....Fast Transaction... Great Ebayer,2012-04-21,
a***n ( 6 ) ,5,Very pleased with purchase.,2012-04-21,
o***a ( 3 ) ,5,Everything I expected and more. I recommend Agape 100 times over!,2012-04-19,
i***8 ( 35) ,5,Great Ebayer!,2012-04-19,
a***9 ( 25) ,5,Great service. Very quick :-). Beautiful!,2012-04-18,
c***h ( 10) ,5,Beautiful Stone!!! Very Fast Shipping!!!!! Will do more business soon!!,2012-04-18,
w***e ( 107) ,5,My fiance loves the ring..The diamond so so shiny and and flawless For the price,2012-04-18,
2***2 ( 867) ,5,fast service,2012-04-16,
6***6 ( 1077) ,5,FAST SHIPPING,2012-04-16,
r***r ( 32) ,5,Wow beautiful ring exactly as described perfect biz thank u very much,2012-04-16,
8***8 ( 687) ,5,"Good deal, fast shipping",2012-04-16,
i***c ( 196) ,5,A++ seller. Great eBayer!,2012-04-16,
d***m ( 82) ,5,Stunningly beautiful!,2012-04-15,
1***r ( 34) ,5,Beautiful stone ! Nice alternative to costly diamonds !,2012-04-12,
a***m ( 37) ,5,Just as described! Very happy with the ring...and SO IS SHE!! Thank you!,2012-04-10,
a***n ( 85) ,5,very good communication looks bigger in photo but but still lovely A+ Eseller,2012-04-10,
j***k ( 5 ) ,5,Quick Delivery! Beautiful ring!,2012-04-09,
a***a ( 81) ,5,Great communication! Ring is beautiful! Recommended! AAA+,2012-04-07,
a***s ( 49) ,5,great return,2012-04-05,
g***o ( 376) ,5,"Very nice item, easy transaction. A+",2012-04-04,
f***d ( 81) ,5,Excellent to do bussiness with. I will recomend this seller to anyone.,2012-04-04,
a***e ( 76) ,5,She said YES!!! Great seller. Thank you!,2012-04-03,
b***o ( 460) ,5,VERY NICE QUALITY ITEMS,2012-04-03,
g***i ( 190) ,5,Got it thanks!!!! Great condition.,2012-04-03,
w***n ( 109) ,5,I can't explain how amazing this is I love it!,2012-04-02,
e***l ( 196) ,5,wow very impressed,2012-04-02,
j***d ( 42) ,5,Pretty ring,2012-03-30,
m***d ( 99) ,5,very nice thank you,2012-03-28,
0***6 ( 28) ,5,Thank you!,2012-03-28,
i***d ( 20) ,5,"Fast shipping, really easy to work with. Great Ebayer!",2012-03-27,
1***7 ( 111) ,5,excellent! ,2012-03-27,
o***c ( 1 ) ,5,Replaced lost package immediately and informed me of incident with proof,2012-03-26,
r***i ( 90) ,5,Best service EVER--right on time..exactly as described--thanks Richard--the best,2012-03-24,
j***o ( 376) ,5,"Very nice ring. They took great care of me, A++++++++",2012-03-23,
k***2 ( 51) ,5,Amazing! So nice! Exceptional!,2012-03-23,
i***u ( 971) ,5,"Excellent! Beautiful work, thank you!",2012-03-23,
a***n ( 118) ,5,I got on time and they have very good service.,2012-03-23,
d***i ( 23) ,5,DO NOT BUY! Total FRAUD! Ring was CHEAP & FAKE! Email me for details anytime!,2012-03-23,
r***e ( 1 ) ,5,Awesome! Will definitely do business again with Agape.,2012-03-22,
o***p ( 26) ,5,Awesome seller!!! Payless exchange. Very quick shipment :),2012-03-21,
z***z ( 73) ,5,Gorgeous stone and wonderful communication & cooperation! Will do business again,2012-03-21,
t***a ( 91) ,5,rhad some issues but they were very good about fixing the problem,2012-03-20,
9***9 ( 124) ,5,"OMG gorgeous ring, great vendor, great customer service will buy from again!!",2012-03-20,
a***b ( 53) ,5,"Ring is beautiful. I'm very, very happy.",2012-03-20,
g***l ( 392) ,5,thanks,2012-03-19,
o***t ( 52) ,5,excellent service she loves it!!!!!!! ,2012-03-18,
h***o ( 424) ,5,"Longer than expected to make. Nice ring, overall pleased. Thanks.",2012-03-17,
y***r ( 16) ,5,Love my ring!!!! ,2012-03-17,
n***t ( 46) ,5,Product exactly as shown. Great seller. Fast shipping. A+,2012-03-17,
a***x ( 562) ,5,"The Rings were absolutely Stunning, Left People Speechless, Someone Loves You !!",2012-03-16,
s***k ( 5 ) ,5,ABSOLUTELY BEAUTIFUL..THE RING LOOKS EXACTLY LIKE THE PIC..VERY NICE..THANK YOU,2012-03-16,
d***y ( 83) ,5,IMPRESSIVLY FAST & COURTEOUS COMMUNICATION - will deal with again!!!,2012-03-15,
m***a ( 474) ,5,"BRAVO - Bague SUPERBE, brIllant incroyable (Info Floride/France 1 mois/25% tax)",2012-03-15,
i***e ( 310) ,5,Fast!!!!!!! Shipping !!! After the ring was assembled thanks looks nice ,2012-03-14,
f***s ( 282) ,5,absolutely gorgeous! can't tell between the real and faux... thank you!,2012-03-14,
t***2 ( 71) ,5,She loved it!,2012-03-14,
e***0 ( 156) ,5,...,2012-03-13,
e***h ( 28) ,5,"The band appears wider in the photo, but I still love the ring",2012-03-13,
m***3 ( 39) ,5,LOVE MY RING!!!! PERFECT!!!!,2012-03-13,
n***r ( 2 ) ,5,what a wonderful company to buy from. they are all great people and very helpful,2012-03-13,
t***k ( 76) ,5,Very fast shipping. Product looks good as well. Thanks!,2012-03-12,
o***g ( 292) ,5,GREAT ITEM,2012-03-12,
5***5 ( 25) ,5,"Very good service, thanks!",2012-03-12,
i***l ( 176) ,5,Excellent received in good order,2012-03-12,
i***l ( 176) ,5,"Excellent seller, FAST shipping, Products GREAT thank you",2012-03-12,
i***l ( 176) ,5,"Excellent seller, FAST shipping, Products GREAT thank you",2012-03-12,
d***s ( 25) ,5,"The stone its nice, the setting craftsmanship lacks quality, will return item.",2012-03-11,
b***i ( 310) ,5,"Great product, description, and shipping",2012-03-10,
d***l ( 35) ,5,"Amazingly beautiful ring, the seller is the best to deal with :)",2012-03-10,
d***l ( 35) ,5,"Beautiful ring with great shine, seller is absoluely wonderful to deal with",2012-03-10,
c***t ( 441) ,5,The diamond is beautiful.......Thanks!!!!,2012-03-10,
5***u ( 1 ) ,5,great deal! great piece!,2012-03-10,
e***e ( 215) ,5,beautiful,2012-03-09,
o***1 ( 134) ,5,Stunning ring! Will definately buy from this seller again!!!,2012-03-09,
6***6 ( 97) ,5,a+++,2012-03-09,
o***l ( 1927) ,5,good,2012-03-08,
t***r ( 24) ,5,Great Communication!!!,2012-03-07,
a***9 ( 41) ,5,Wonderful experience... Extremely helpful. They went the extra mile.,2012-03-06,
m***t ( 113) ,5,Ring was exactly as described. Very happy with purchase. Thank you.,2012-03-06,
a***1 ( 11) ,5,satisfied Customer! communication excellent!,2012-03-05,
t***t ( 2 ) ,5,"LOVE, LOVE, LOVE my new rings!!! BEAUTIFUL!!! Will order from them again!!!",2012-03-05,
h***b ( 132) ,5,Item was of the most exceptional quality. Quick to send.,2012-03-05,
7***7 ( 148) ,5,Thank you very much for everything!,2012-03-04,
7***7 ( 148) ,5,Thank you very much for everything!,2012-03-04,
7***7 ( 148) ,5,Thank you very much for everything!,2012-03-04,
7***7 ( 148) ,5,Thank you very much for everything!,2012-03-04,
w***w ( 242) ,5,Absolutely stunning. Top quality and an unbeatable price.,2012-03-03,
d***a ( 75) ,5,Awesome!,2012-03-03,
e***e ( 79) ,5,"Great communication, great services.....love my items",2012-03-02,
c***h ( 45) ,5,"beautiful ring, thank you!",2012-03-01,
l***o ( 3 ) ,5,ii am very satisfied with my ring and the help i was giving to resolve this,2012-03-01,
d***7 ( 570) ,5,very nice taken them back,2012-02-28,
n***c ( 66) ,5,"Super Fast Shipper, Received quickly and beautiful box also...Excellent Ebayer!!",2012-02-27,
e***o ( 24) ,5,Very fast shipping.,2012-02-27,
p***n ( 175) ,5,Beautiful ring - Thank you AAAAAAAAAAA+++++++++,2012-02-27,
o***i ( 12) ,5,"Had to return to be fixed right away, but the new set was amazing.",2012-02-27,
h***n ( 28) ,5,very slow to build and ship,2012-02-26,
h***2 ( 39) ,5,Fast shipping- item not as nice as picture-but looks ok,2012-02-26,
y***5 ( 49) ,5,Awesome word can't describe ,2012-02-25,
j***e ( 125) ,5,ring was very beautiful thank you,2012-02-25,
r***9 ( 26) ,5,the ring is beautiful u cant tell the difference what a surprise thank u.,2012-02-25,
j***y ( 622) ,5,nice,2012-02-24,
j***a ( 302) ,5,"The ring wasnt to my liking, but I got a fast, courteous refund. Thanks!!",2012-02-23,
o***s ( 43) ,5,Ring took forever to get here but worth it's beautiful ring,2012-02-23,
1***1 ( 1049) ,5,"EXQUISITE, AMAZING, BEAUTIFUL AND JUST PERFECT!!!!",2012-02-23,
c***c ( 350) ,5,Great seller would definitely buy from again,2012-02-22,
c***h ( 474) ,5,A++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++++,2012-02-22,
e***u ( 2 ) ,5,The ring is georgous ! More beautiful than picture.Wife is very happy! Thank you,2012-02-22,
7***7 ( 21) ,5,Great person to do business with. Will refund money asap if not happy,2012-02-21,
0***2 ( 67) ,5,great once again!,2012-02-21,
-***e ( 26) ,5,GOO TO WORK WITH,2012-02-21,
j**** ( 494) ,5,quick responses. super fast shipping,2012-02-21,
k***0 ( 109) ,5,THE RING IS BEAUTIFUL.......,2012-02-21,
9***i ( 191) No longer a registered user,5,"AAAAA+++++++ customer service, quality craftsmanship. Would recommend to ALL!!!",2012-02-21,
a***0 ( 39) ,5,EXCELLENT! AND FAST DELIVERY!,2012-02-19,
t***e ( 51) ,5,AAAAA++++ seller!! Everything I asked for!!,2012-02-19,
k***e ( 77) ,5,excellent work thanks,2012-02-19,
p***2 ( 23) ,5,Great product looks very nice. Shipping was down right quick,2012-02-18,
e***e ( 79) ,5,fast shipping....great communication.....love the product!,2012-02-17,
i***l ( 176) ,5,Received in Great order will buy again from seller very good,2012-02-17,
s***y ( 396) ,5,Great!,2012-02-17,
o***f ( 156) ,5,"Fast shipping, great product, great communication. A+",2012-02-17,
s***a ( 1 ) ,5,I absolutely love it,2012-02-16,
u***u ( 108) ,5,Ring is absolutely beautiful!!! awesome seller with a great product. Thank you,2012-02-16,
a***a ( 79) ,5,Lovely Ring,2012-02-16,
5***5 ( 10) ,5,Absolutely stunning ring! I WILL be a return customer. Thanks!!!,2012-02-15,
h***a ( 1150) ,5,Thank you for your excellent service and product. A+++++++,2012-02-15,
y***4 ( 58) ,5,Beautiful!!!!!!!!!,2012-02-14,
l***j ( 181) ,5,Looks good! Great transaction. Definitely better then I thought it would look!! ,2012-02-14,
s***0 ( 228) ,5,"Very happy , thank you :-)",2012-02-14,
i***o ( 201) ,5, Thx!,2012-02-13,
3***3 ( 25) ,5,she loved it,2012-02-13,
i***n ( 8 ) ,5,COULD BE HAPPIER WITH THIS COMPANY!!! A+,2012-02-12,
n***5 ( 79) ,5,Very nice packaging and warranty included,2012-02-11,
1***1 ( 311) ,5,Really beautiful ring!!! Excellent E-Bayer!!! Very pleased...AAA+++111!!!!! THNX,2012-02-11,
a***a ( 21) ,5,My husband bought this ring for me and I must say its simply stunning!!! ,2012-02-11,
n***n ( 128) ,5,Diamond is beautiful - my wife loves it!,2012-02-11,
l***r ( 9 ) ,5,very responsible seller,2012-02-10,
2***n ( 21) ,5,Love the ring perfect!,2012-02-10,
o***s ( 150) No longer a registered user,5,SuPeR!!!! Gorgeous!,2012-02-10,
u***o ( 56) ,5,Good buy,2012-02-10,
s***n ( 219) ,5,Beautiful ring! She loves It! Great prices!! Would recommend to anyone!!,2012-02-09,
3***3 ( 251) ,5,looks amazing,2012-02-09,
t***y ( 136) ,5,absolutely thrilled - even better than the photo - very happy thanks,2012-02-08,
l***9 ( 8 ) ,5,I had 2 cancel due 2 medical emermancy apage very helpful fyi call ur cc company,2012-02-08,
s***a ( 400) ,5,Very happy with the ring. Alittle disappointed in the overnight shipping,2012-02-07,
r***y ( 97) ,5,great seller,2012-02-07,
n***o ( 106) ,5,omg!!!,2012-02-06,
f***i ( 234) ,5,Excellent transaction! The ring is breathtakingly beautiful! Thank you so much!,2012-02-06,
d***e ( 50) ,5,"Stone was beautiful; clear & sparkling. Quick delivery, well-packaged; happy me!",2012-02-05,
e***0 ( 31) ,5,"Professional, courteous, fast shipper, beautiful ring! Shop with them!!!!!",2012-02-05,
h***l ( 53) ,5,STUNNING!,2012-02-04,
n***e ( 3 ) ,5,nice !!!,2012-02-04,
2***2 ( 38) ,5,Great love it thank you,2012-02-03,
s***w ( 267) ,5,very very good nice would buy again thank you james,2012-02-02,
m***o ( 147) ,5,A++++,2012-02-01,
o***6 ( 517) ,5,Perfect!! Highly recommended.,2012-02-01,
u***1 ( 76) ,5,"great product, she was very happy. thank you!",2012-01-31,
i***o ( 201) ,5,Thx! ,2012-01-28,
1***1 ( 43) ,5,couldnt be happier,2012-01-27,
k***a ( 116) ,5,Beautiful!beautiful!beautiful!cant wait to show off!.hats off to richard!,2012-01-27,
b***o ( 41) ,5,stunning!,2012-01-23,
g***d ( 847) ,5,Excellent Seller offering Fantastic Customer Service THANK YOU,2012-01-23,
u***t ( 6 ) ,5,beautiful...... verrrryyyy fast shipping. thanks A++++,2012-01-22,
p***8 ( 106) ,5,Great looking ring...honest seller....Thanks for everything!!!!!!!!!!!!!!!!!!!!!,2012-01-19,
3***3 ( 2 ) ,5,Great Seller,2012-01-18,
b***g ( 58) ,5,"Great deal, Fast shipping. Pleasure to do business with.",2012-01-17,
a***a ( 43) ,5,Great seller! A+,2012-01-17,
c***v ( 944) ,5,nice,2012-01-16,
2***3 ( 40) No longer a registered user,5,"item shipped quickly and exactly as described, Thank you, excelent service..!!!!",2012-01-14,
e***e ( 188) ,5,"Thank you, great product",2012-01-14,
y***y ( 61) ,5,"Pleased with transaction, good communication, would recommend.",2012-01-14,
0***0 ( 8 ) ,5,Awesome ,2012-01-13,
r***i ( 46) ,5,.,2012-01-12,
t***0 ( 147) ,5,Agape is awesome! Wonderful in sales & communication! Recommend seller;),2012-01-11,
h***s ( 15) ,5,8,2012-01-10,
d***v ( 53) ,5,Very Nice Product! My Wife Loves The Earrings.,2012-01-10,
a***n ( 353) ,5,GREAT TRANSACTION,2012-01-09,
2***2 ( 131) ,5,gorgeous,2012-01-06,
0***e ( 984) ,5,beautiful ring extremly fast shipping great place to do buisness,2012-01-06,
a***l ( 119) ,5,I love them I plan on purchasing more items thank you,2012-01-05,
g***e ( 375) ,5,"Nice, thanks!",2012-01-05,
l***r ( 105) ,5,Super fast shipping!!!! Very helpful ,2012-01-04,
t***a ( 43) ,5,Fast shipping and Beautiful item!,2012-01-03,
i***r ( 1931) ,5,Thanks!,2012-01-03,
o***t ( 107) ,5,"i'll always be a buyer, thanks",2012-01-02,
o***t ( 107) ,5,It's perfect...ill always shop with you,2012-01-02,
h***1 ( 29) ,5,"great seller, very fast, great product",2012-01-01,
s***p ( 56) ,5,beautiful piece of jewlery:),2012-01-01,
j***e ( 440) ,5,"Great price, fast shipping and awsome seller fully recomend A+++++++++++",2011-12-30,
a***r ( 225) ,5,Love this thank u very much,2011-12-30,
n***e ( 10) ,5,Beautiful ring! Exactly as described. My wife loves it!,2011-12-30,
p***g ( 49) ,5,Exactly what I wanted! She loved it! Thank you! A+++,2011-12-30,
o***s ( 198) ,5,Was issued a full refund very promptly... Very satisfied... AAAA+++++ ebayer....,2011-12-30,
l***s ( 67) No longer a registered user,5,Wonderful Xmas Present and Fast Shipper!!!,2011-12-30,
e***2 ( 109) ,5,love love Love this item! Thanks! ,2011-12-29,
n***s ( 647) ,5,"BEAUTIFUL!!!! fast shipping, couldn't be happier! thank you!",2011-12-29,
o***9 ( 97) ,5,it ok,2011-12-28,
a***s ( 8 ) ,5,Couldn't be happier with my ring,2011-12-28,
e***i ( 114) ,5,excellent quality fast shipping,2011-12-27,
t***o ( 126) ,5,"Ring was Beautiful, better than picture..A+++++ Seller",2011-12-27,
c***i ( 254) ,5,"Outstanding customer service, thanks!",2011-12-26,
s***9 ( 225) ,5,The best customer service I have experienced. Outstanding seller !!!!!!,2011-12-26,
t***7 ( 304) ,5,A+++++++++++++++,2011-12-24,
3***l ( 3 ) ,5,If they get your order wrong they make it rite very fast! ,2011-12-23,
r***o ( 1 ) ,5,well impressed with this purchase and the delivery time,2011-12-23,
4***4 ( 44) ,5,very nice 5 stars,2011-12-23,
