This is what ebays all about great people to deal with AAAA++++,Buyer: k***5 ( 1206) ,Dec-10-12 09:38
I'm very happy thank you..,Buyer: o***0 ( 19) ,Dec-10-12 07:59
Excellent! Very happy!,Buyer: c***a ( 34) ,Dec-10-12 07:21
beautiful; love their jewelry,Buyer: m***l ( 957) ,Dec-10-12 04:40
love their jewelry; beautiful,Buyer: m***l ( 957) ,Dec-10-12 04:40
"Great communication, fast shipping, and beautiful ring! ",Buyer: d***u ( 83) ,Dec-08-12 19:31
AMAZINGLY GORGEOUS! REAL GOLD!!!! A+++ Ebayer Great cust.care! Thank you!!!,Buyer: 1***n ( 120) ,Dec-08-12 10:33
I would strongly recommend this company to anyone. I was very impressed . ,Buyer: j***p ( 30) ,Dec-07-12 23:36
A++++,Buyer: t***i ( 945) ,Dec-07-12 18:04
Great seller. Good communication and fast shipping. Great product. ,Buyer: i***j ( 39) ,Dec-06-12 19:11
Beautiful stone and great customer service! Very happy.,Buyer: n***a ( 4 ) ,Dec-06-12 12:05
Ring looks AMAZING! I love it.,Buyer: a***2 ( 16) ,Dec-06-12 10:20
absolutely gorgeous best looking simulated diamond i have seen to date,Buyer: a***7 ( 74) ,Dec-05-12 07:24
"Absolutely beautiful ring, Great communication & fast shipping Thanks :)",Buyer: j***8 ( 165) ,Dec-04-12 19:51
She is very happy with the ring,Buyer: 1***a ( 47) ,Dec-04-12 17:52
very nice would buy again,Buyer: 2***7 ( 29) ,Dec-04-12 14:11
"Fast ship, beautiful earings! Thank you",Buyer: e***t ( 362) ,Dec-04-12 13:05
"Ab fab! Gr8 comms, great design, highly recommended eBayer",Buyer: c***c ( 413) ,Dec-04-12 10:46
Love it! Thanks,Buyer: 6***6 ( 133) ,Dec-03-12 15:11
Ring looks amazing!!! I just got it so I hope it holds up like it promises. ,Buyer: p***s ( 25) ,Dec-03-12 12:20
Ring looks perfect!!! Very impressed. ,Buyer: c***e ( 46) ,Dec-03-12 09:11
It was just as they said it would be ... Perfect,Buyer: e***n ( 4 ) ,Dec-03-12 06:40
"Awesome, beautiful ring!!! Thank you VERY much!!!",Buyer: 6***6 ( 52) ,Dec-02-12 13:21
So pleased with the quality and excellent customer service!,Buyer: 3***3 ( 25) ,Dec-01-12 20:39
"Exceeded all expectations, stunning! Fast shipping too. Thank you!",Buyer: v***c ( 373) ,Dec-01-12 05:25
Excellent ,Buyer: s***k ( 60) ,Nov-30-12 20:06
The ring is stunning! Shipping was quick! Description was spot on. Thank you,Buyer: l***n ( 170) ,Nov-30-12 09:26
good,Buyer: r***j ( 24) ,Nov-30-12 01:21
I cancelled this order and placed another one. Very fast and curtious service A+,Buyer: a***7 ( 74) ,Nov-29-12 13:35
"very nice product and very good to deal with, will buy again",Buyer: r***3 ( 601) ,Nov-28-12 16:00
Amazing quality and craftsmanship. Unbelievable happy with this purchase. ,Buyer: d***d ( 46) ,Nov-28-12 14:20
very quick shipment and pleasant to work with!,Buyer: b***i ( 32) ,Nov-28-12 13:13
Beautiful ring! A pleasure to deal with. Totally satisfied.,Buyer: 8***8 ( 937) ,Nov-28-12 08:18
Very nice quality,Buyer: r***e ( 41) ,Nov-27-12 13:52
"excellent customer service, response to question",Buyer: c***o ( 70) ,Nov-26-12 18:28
quick shipment and beautiful stone,Buyer: i***t ( 146) ,Nov-26-12 10:29
FAST SHIPMENT GREAT RING THANKS,Buyer: b***h ( 58) No longer a registered user,Nov-25-12 13:53
Size 6,Buyer: t***y ( 5 ) ,Nov-24-12 08:10
Cancel for second transaction,Buyer: t***y ( 5 ) ,Nov-24-12 08:09
Item desing beautiful. Seller really attentive to buyer. Great seller .,Buyer: a***1 ( 221) ,Nov-22-12 18:20
Perfect!,Buyer: 1***1 ( 76) ,Nov-21-12 23:35
VERY GOOD SELLER,Buyer: b***l ( 34) ,Nov-20-12 13:33
I want to return the item it didn't work for me.,Buyer: y***9 ( 659) ,Nov-20-12 06:32
Thanks ,Buyer: s***p ( 25) ,Nov-18-12 19:10
Sent wrong ring. ,Buyer: t***c ( 15) ,Nov-18-12 17:30
"Love love it,,,thx!!!",Buyer: g***a ( 167) ,Nov-17-12 04:23
thank you A+++,Buyer: q***n ( 415) ,Nov-16-12 19:49
"Beautiful ring, great cust service, very happy -thanks!!",Buyer: n***o ( 37) ,Nov-15-12 10:27
Great customer service and fast shipping.,Buyer: m***s ( 12) ,Nov-14-12 10:18
Thanks for your great service!,Buyer: 8***- ( 54) ,Nov-13-12 19:15
Loved the ring. Fast shipping. ,Buyer: l***o ( 31) ,Nov-12-12 06:03
Beautiful!,Buyer: m***7 ( 27) ,Nov-08-12 18:50
Love it,Buyer: z***w ( 798) ,Nov-08-12 12:05
Thanks. It's perfect! ,Buyer: c***j ( 25) ,Nov-07-12 14:52
Great!,Buyer: y***c ( 578) ,Nov-07-12 09:42
"Warp speed shipping, little dissapointed though. Stone looks fake vs moissanite.",Buyer: m***i ( 94) ,Nov-07-12 04:47
BEAUTIFUL RING!! A++++++ Customer Service!!!,Buyer: n***l ( 235) ,Nov-06-12 19:33
Returned item however; customer service was excellent.,Buyer: n***k ( 71) ,Nov-06-12 16:27
Great beauty!,Buyer: v***n ( 97) ,Nov-05-12 11:07
Great stone. Fast shipping,Buyer: 0***0 ( 405) ,Nov-02-12 20:24
Thanks ***** satisfaction ,Buyer: 1***h ( 269) ,Nov-02-12 15:35
Thanks ***** satisfaction ,Buyer: 1***h ( 269) ,Nov-02-12 15:35
"Very good product for the price. But when ship in Canada , u have custom fees ..",Buyer: n***r ( 22) ,Oct-31-12 19:03
VERY BEAUTIFUL. MONEY WELL SPENT. THANKS SO MUCH.,Buyer: e***n ( 3 ) ,Oct-29-12 16:05
"perfect, thank you",Buyer: g***g ( 69) ,Oct-28-12 22:03
Beautiful stone! Came quick. These guys are pros.,Buyer: m***a ( 2 ) ,Oct-27-12 16:43
Wonderful experience with Agape. They are great!,Buyer: n***a ( 4 ) ,Oct-27-12 10:24
Absolutely gorgeous ring! Excellent communication! Incredible customer service!,Buyer: s***1 ( 182) ,Oct-27-12 09:57
Quality product an fast delivery,Buyer: g***d ( 149) ,Oct-27-12 06:35
Happy with transaction,Buyer: h***c ( 602) ,Oct-26-12 23:06
"perfect deal, nice and quick",Buyer: a***f ( 18) ,Oct-25-12 14:58
My ring is perfect. Thanks so much. Great seller with very fast shipping. ,Buyer: b***0 ( 89) ,Oct-25-12 11:49
Ring just didnt have the weight to it of a 1 ct diamond,Buyer: n***n ( 57) ,Oct-25-12 05:32
VERY NICE RING,Buyer: 8***8 ( 494) ,Oct-24-12 11:53
"Very very gorgeous ring, thank you so much. Great communication as well.",Buyer: e***u ( 84) ,Oct-22-12 19:34
super fast shipping the ring looks great. Thankyou,Buyer: 4***4 ( 115) ,Oct-20-12 15:08
Great communication!!!fast shipping ;)love this ring!!!! Gorgeous!,Buyer: 2***2 ( 109) ,Oct-20-12 10:26
absolutely beautiful. I will buy more.,Buyer: n***k ( 293) ,Oct-20-12 08:56
Great communication..awesome,Buyer: i***e ( 76) ,Oct-20-12 04:48
The entire process was most positive. The product....perfect!,Buyer: t***3 ( 9 ) ,Oct-19-12 15:03
"Beautiful ring, and absolutely great customer service!! A+++",Buyer: c***c ( 24) ,Oct-19-12 14:34
Transaction had to be canceled do to my incorrect address. Seller was wonderful,Buyer: n***k ( 71) ,Oct-19-12 10:25
"Wow! Even better than I was expecting! Quick, great communication, awesome!!",Buyer: k***c ( 278) ,Oct-19-12 09:48
Amazing customer services... Great company!,Buyer: b***9 ( 188) ,Oct-19-12 06:56
Perfect! Thanks! Fast shipping! Highly recommended!,Buyer: s***e ( 225) No longer a registered user,Oct-16-12 07:41
"Great seller, I got exactly what I wanted. Thank you!",Buyer: l***u ( 11) ,Oct-15-12 08:19
fst shpng itm as described happy cstmr thank you,Buyer: n***s ( 647) ,Oct-15-12 08:13
great product looks stunning!,Buyer: n***e ( 89) ,Oct-14-12 16:24
"The loose diamond is beautiful, super fast shipping, thank you!",Buyer: n***e ( 131) ,Oct-14-12 06:51
Answered all my questions and concerns the same day!!,Buyer: 2***2 ( 109) ,Oct-12-12 16:42
Seller has the best communication!!!!! Best customer service!!!,Buyer: 2***2 ( 109) ,Oct-12-12 16:41
"Love my new ring! And Agape customer service is the best! Thank you, Richard",Buyer: b***t ( 73) ,Oct-09-12 21:02
 seller was flexible & great since my Paypal wasn't working - will post more,Buyer: r***a ( 4 ) ,Oct-08-12 19:43
perfect,Buyer: c***v ( 944) ,Oct-07-12 16:53
Great product,Buyer: 1***1 ( 8 ) ,Oct-07-12 15:24
very beautiful!!! lightning fast shipping thanks agape jewels ,Buyer: 1***1 ( 96) ,Oct-04-12 15:44
Great diamond ring...I couldn't be happier ...:),Buyer: l***u ( 13) ,Oct-02-12 09:27
Ring L@@ks like a spent two or three times what I actually did!!!!!!!!,Buyer: 4***k ( 94) ,Sep-30-12 14:48
Great product for the value,Buyer: f***c ( 6 ) ,Sep-29-12 17:37
Very godd!,Buyer: l***o ( 143) ,Sep-28-12 14:24
"Outstanding company, wonderful products, quick and easy transaction.",Buyer: o***c ( 53) ,Sep-27-12 21:02
A few issues with the ring but seller has great communication fixing it free,Buyer: l***i ( 82) ,Sep-27-12 19:03
"Really nice, love the piece. Awesome box, nice presentation. Highly recommended!",Buyer: a***f ( 18) ,Sep-27-12 18:05
AWESOME! great customer service! she said Yes ,Buyer: n***s ( 100) ,Sep-25-12 19:40
This ring is absolutely gorgeous. It has the WOW factor.,Buyer: w***c ( 77) ,Sep-25-12 08:26
"Excellent Service, product just as described, will buy from again",Buyer: 6***k ( 24) ,Sep-25-12 03:44
Super fast shipping!,Buyer: r***1 ( 162) ,Sep-24-12 13:24
Love the ring! Wish it had been cleaned prior to shipping though. ,Buyer: t***0 ( 11) ,Sep-22-12 16:37
Absolutely wonderful!!!,Buyer: 4***b ( 211) ,Sep-22-12 10:25
"Thanks, I love it...",Buyer: s***e ( 178) ,Sep-21-12 07:04
"beautiful rings ,excellent customer service ,i will shop at agape again!",Buyer: p***i ( 3 ) ,Sep-20-12 19:51
Item was as described. Very nice.,Buyer: i***n ( 22) ,Sep-18-12 18:00
"Amazing work,second time I've purchased from them and very impressed both times",Buyer: 9***9 ( 25) ,Sep-18-12 07:01
absolutely beautiful ,Buyer: k***5 ( 32) ,Sep-16-12 02:16
Absolutely love this ring!!!! Do not spend thousands!! This looks so real!,Buyer: i***o ( 36) ,Sep-15-12 16:44
"excellent product, exactly as described and my fiancÌ©e loves her new ring!!! ",Buyer: o***1 ( 5 ) ,Sep-15-12 12:58
TOP NOTCH CUSTOMER SERVICE!!! Would give 10 stars! Rings are beautiful. ,Buyer: g***b ( 100) ,Sep-14-12 06:36
Everything described perfectly super fast shipping,Buyer: 0***0 ( 109) ,Sep-14-12 05:23
Very beautiful and great quality! The best customer service I‰Ûªve ever talked to!,Buyer: 1***1 ( 3 ) ,Sep-12-12 09:44
I will buy from this place again,Buyer: i***1 ( 2 ) ,Sep-12-12 04:52
Amazing Quality. Looks Flawless! Fast Delivery. I am a customer for life!!,Buyer: d***e ( 15) ,Sep-11-12 09:00
beautiful! thank you,Buyer: g***l ( 453) ,Sep-10-12 21:58
Nice item,Buyer: r***c ( 119) ,Sep-08-12 16:56
Beautiful stone!,Buyer: r***n ( 18) ,Sep-06-12 16:55
She said Yes!!,Buyer: e***d ( 289) ,Sep-06-12 13:48
tanks you,Buyer: n***z ( 479) ,Sep-05-12 14:42
just give agapejewels seller of the year award,Buyer: o***e ( 34) ,Sep-04-12 16:29
Absolutely gorgeous ring! So happy with it. Very easy to contact the dealer!!!!,Buyer: n***7 ( 36) ,Sep-03-12 16:24
"My wife loved it, thanks",Buyer: n***4 ( 816) ,Sep-01-12 11:00
Great deal! Thanks!,Buyer: r***e ( 237) ,Aug-31-12 14:55
Very professional and fast shipping. Thank you!,Buyer: 2***2 ( 119) ,Aug-30-12 17:01
thank you ,Buyer: 3***3 ( 23) ,Aug-29-12 21:19
exactly as described...simply flawless simulant!,Buyer: s***u ( 174) ,Aug-29-12 08:38
Absolutely beautiful and believable.,Buyer: n***n ( 523) ,Aug-28-12 21:10
BEAUTIFUL! Perfect fit! stunning! (just wish there were matching earrings!),Buyer: l***i ( 116) ,Aug-28-12 13:42
nice product!,Buyer: l***i ( 33) ,Aug-24-12 11:56
stone is georgeous!,Buyer: l***i ( 33) ,Aug-24-12 11:56
Agape Product is just amazing! Beyond my expectations! Shipped supper fast!,Buyer: m***1 ( 77) ,Aug-24-12 11:28
A shipping error was corrected quickly once the seller knew about it.,Buyer: l***i ( 33) ,Aug-24-12 10:10
beautiful ring!,Buyer: i***u ( 33) ,Aug-24-12 08:20
Seller was very helpful in refunding purchase. Item was exactly as described.,Buyer: 1***1 ( 1 ) ,Aug-22-12 13:23
Amazing. Very happy. Thank you.,Buyer: d***e ( 15) ,Aug-22-12 09:15
"The ring is quite beautiful the customer service is top knotch, will shop again",Buyer: 0***0 ( 59) ,Aug-19-12 17:05
words and pics cannot describe the breathtaking beauty of this ring!!! love it ,Buyer: c***t ( 17) ,Aug-18-12 18:27
I can't say enough about Agape Jewels!! Fabulous to work with!,Buyer: 0***0 ( 258) ,Aug-17-12 09:14
Excellent customer service. BEAUTIFUL ring! I love it! THANKS!!! A+++,Buyer: w***l ( 1656) ,Aug-16-12 12:53
Gorgeous ring!!! Beyond thrilled!!! Richard is awesome!!,Buyer: f***u ( 57) ,Aug-14-12 08:03
"Nice purchase, perfect price and description ",Buyer: 9***0 ( 299) ,Aug-13-12 21:06
great quality - thank you,Buyer: r***o ( 1279) ,Aug-13-12 20:36
awesome ,Buyer: c***k ( 94) ,Aug-13-12 16:51
"this ring is unbelievable, my girlfriend is amazed thank you",Buyer: o***s ( 35) ,Aug-13-12 13:12
Good and fast shipping,Buyer: d***n ( 8 ) ,Aug-13-12 04:34
Excellent Seller... love it. Thank you,Buyer: s***o ( 138) ,Aug-12-12 18:50
"Beautiful, Thanks!",Buyer: c***c ( 1007) ,Aug-08-12 10:15
as described - thanks,Buyer: o***g ( 95) ,Aug-08-12 01:51
"excellent and very helpful, would use again",Buyer: c***3 ( 209) ,Aug-07-12 13:54
Very Pleasent Seller!!!! So excited to wear my new rings!!!!,Buyer: h***e ( 33) ,Aug-05-12 19:35
Beautiful ring. The seller was very accomodating with sizing & other requests.,Buyer: 4***e ( 352) ,Aug-04-12 07:09
"Awesome beautiful, ring.",Buyer: o***r ( 32) ,Aug-04-12 00:05
Love it !! It's beautiful ,Buyer: p***n ( 42) ,Aug-01-12 22:12
Love the earrings!,Buyer: b***t ( 73) ,Aug-01-12 09:45
very nice product fast delivery,Buyer: b***r ( 52) ,Jul-31-12 11:15
This was a very very nice ring. my new fiancee loves it.,Buyer: d***r ( 81) ,Jul-30-12 21:22
"Thanks, they are really nice.",Buyer: m***1 ( 201) ,Jul-30-12 08:19
awesome ring and fast shipping,Buyer: t***n ( 62) ,Jul-29-12 20:43
perfect item for us that dont support blood diamonds,Buyer: f***i ( 33) ,Jul-29-12 15:12
"ups messed up and lost first ring, seller however was great to deal with. A++",Buyer: r***e ( 80) ,Jul-29-12 07:18
STUNNING. It is perfect!!!!,Buyer: d***a ( 128) ,Jul-28-12 09:42
absolutely stunning! arrived just in time too! ,Buyer: n***u ( 96) ,Jul-28-12 07:43
Wow!!! Incredible service from Richard! Fast delivery! Beautiful ring!!,Buyer: b***b ( 1 ) ,Jul-27-12 11:38
Had to cancel but buyer was understanding & quick to respond. A++ seller!,Buyer: m***n ( 133) ,Jul-27-12 05:36
"Beautiful ring, perfect communication. Thank you. A++++++",Buyer: d***e ( 374) ,Jul-27-12 00:35
Luv it Luv it Luv it,Buyer: d***8 ( 82) ,Jul-24-12 02:52
great seller and beautiful stone; unfortunately I had to return item,Buyer: i***a ( 83) ,Jul-22-12 12:31
Thanks! Great replacement ring! Fast shipping!!,Buyer: o***1 ( 158) ,Jul-22-12 02:41
best seller ever .....,Buyer: a***i ( 112) ,Jul-17-12 16:21
she loved it...thank you,Buyer: 7***7 ( 82) ,Jul-17-12 08:23
"cancelled order b/c man-made, they were very understanding and timely",Buyer: r***d ( 1 ) ,Jul-14-12 17:11
"OMG, just breathtakingly gorgeous!! Will buy again and again and again.",Buyer: 1***1 ( 332) ,Jul-14-12 14:49
"I love my ring! Richard was very nice, helpful, an answered all of our questions",Buyer: c***5 ( 9 ) ,Jul-13-12 13:28
"Fast shipper, thanks ",Buyer: y***0 ( 73) ,Jul-10-12 15:42
Beautiful! Item is as descrbed and shipped quickly! Thanks,Buyer: s***e ( 200) ,Jul-10-12 15:20
ty,Buyer: u***s ( 427) ,Jul-09-12 21:40
absolutely beautiful! coukdnt have asked for better service! A+,Buyer: e***s ( 480) ,Jul-09-12 12:39
recd,Buyer: w***r ( 713) ,Jul-09-12 10:27
she love it thank you so much!,Buyer: j***i ( 188) ,Jul-02-12 20:24
Beautiful. Thank you,Buyer: d***e ( 374) ,Jul-01-12 02:33
Beautiful. Thank you,Buyer: d***e ( 374) ,Jul-01-12 02:30
"I LOVE MY RING, thanks again richard!!!!",Buyer: d***a ( 27) ,Jun-30-12 12:02
Very please with the ring,Buyer: i***7 ( 60) ,Jun-28-12 18:39
Superior customer service. Very fast service.,Buyer: e***i ( 225) ,Jun-27-12 19:29
I had item canceled. seller was very understanding!!,Buyer: 1***1 ( 72) ,Jun-26-12 07:03
"My ring is amazing! I absolutely love it, as well as everyone else thank you :))",Buyer: z***2 ( 6 ) ,Jun-24-12 21:48
A+++++++++++++++++++ Very fast shipping!!!!!! She absolutely loves it! ,Buyer: m***e ( 117) ,Jun-24-12 11:52
Quick delivery of high quality product. I highly recommend this seller.,Buyer: 6***6 ( 2 ) ,Jun-23-12 06:48
quick delivery perfect fit i love my ring,Buyer: r***m ( 406) No longer a registered user,Jun-22-12 14:33
ring wasnt a perfect match for me. return was supper smooth!,Buyer: y***a ( 302) ,Jun-22-12 00:39
Lovely ring! Very pleased with my purchase!,Buyer: i***c ( 450) ,Jun-21-12 11:00
BEAUTIFULL,Buyer: s***a ( 102) ,Jun-21-12 10:44
"All great, A+ eBay seller!",Buyer: o***i ( 114) ,Jun-21-12 07:44
Brilliant!,Buyer: p***p ( 166) ,Jun-20-12 19:04
Could not have asked for anything better!!!!!!,Buyer: o***r ( 159) ,Jun-18-12 20:42
A little hard to get off but overall a great product! ,Buyer: w***a ( 30) ,Jun-17-12 19:10
"The most honourable seller on eBay. Great items, even greater integrity. A+++++",Buyer: g***a ( 802) ,Jun-16-12 12:46
Great people to deal with...Love my ring...won't go anywhere else now! Thankyou!,Buyer: u***a ( 16) ,Jun-13-12 16:59
Awesome Ring!!! Proposal was perfect and she loves it!!!,Buyer: r***d ( 238) ,Jun-11-12 21:46
Great Ebayer A+++,Buyer: 4***4 ( 513) ,Jun-11-12 19:39
"Thank you,",Buyer: p***u ( 32) ,Jun-11-12 18:59
beautiful ,Buyer: o***l ( 9 ) ,Jun-11-12 15:03
Great seller and communcation. Everything EXACTLY as described. Would buy again!,Buyer: h***o ( 127) ,Jun-09-12 15:48
"Great seller & communication, everything EXACTLY as described. Would buy again!",Buyer: h***o ( 127) ,Jun-09-12 15:46
SHE SAID YES!!! Thank you guys so much! Great eBayer! A++ Very professional!,Buyer: n***a ( 150) ,Jun-09-12 10:58
I received my ring today & it's absolutely gorgeous very satisfied!,Buyer: a***i ( 85) ,Jun-09-12 06:53
thank you,Buyer: h***2 ( 24) ,Jun-06-12 14:48
excellent service,Buyer: c***l ( 24) ,Jun-06-12 09:30
"The ring was beautiful, Richard is the best. Customer Serivce is A+++",Buyer: m***i ( 341) ,Jun-04-12 11:55
Thanks! Great ring! Fast shipping A+++,Buyer: 4***4 ( 364) ,Jun-02-12 19:36
"They were great with all of my questions, I would order from them in the future!",Buyer: l***u ( 3 ) ,May-30-12 14:50
"beautiful ring, thank you!!",Buyer: j***i ( 33) ,May-30-12 07:31
Great Seller! A++++++++,Buyer: g***u ( 27) ,May-29-12 22:52
beautiful,Buyer: v***a ( 4 ) ,May-29-12 18:28
Thank you!,Buyer: i***i ( 10) ,May-27-12 01:08
simply beautiful. Loved it.,Buyer: u***h ( 152) ,May-26-12 19:44
"Love the ring, great service and fast delivery.",Buyer: m***r ( 31) ,May-24-12 13:13
great cust. service received quick thx again,Buyer: r***r ( 16) ,May-24-12 12:50
really nice seller thanks,Buyer: a***t ( 243) ,May-24-12 11:39
Unbelievably sparkly and beautiful!,Buyer: p***p ( 166) ,May-23-12 13:01
Great product.. A +++ seller!,Buyer: s***o ( 253) ,May-21-12 17:34
"beautyful ,look like real diamond",Buyer: k***i ( 61) ,May-21-12 13:46
"Good seller, fast communication. The item is as decribed.",Buyer: g***u ( 27) ,May-21-12 02:41
"Good seller, fast communication. The item is as decribed.",Buyer: g***u ( 27) ,May-21-12 02:41
love it! will use again!,Buyer: m***g ( 32) ,May-19-12 10:33
Thanks,Buyer: 5***5 ( 157) ,May-18-12 02:57
Ring was beautiful; However my wife thought the center stone was a little to big,Buyer: w***a ( 41) ,May-17-12 05:29
A++++ Seller!!!!! Ring is beautiful!!!! We are so happy with our purchase!!,Buyer: 6***6 ( 47) ,May-16-12 22:12
"Fast shipping, loved the ring. Thank you.",Buyer: _***5 ( 85) ,May-16-12 20:52
Beautiful!!,Buyer: s***o ( 119) ,May-16-12 04:48
"The ring really is amazing, and just as described! ",Buyer: n***e ( 66) ,May-16-12 04:29
OMG love the WOW factor 14kt work excellent we'll see about durablity,Buyer: d***t ( 238) ,May-15-12 19:34
"Stunning set, thank you arrived just onetime , highly recommends!",Buyer: c***c ( 1007) ,May-15-12 00:49
AAA+ well packed and fast shipping thank you,Buyer: b***c ( 2677) ,May-14-12 18:16
Beautiful product!! Highly recommend!!,Buyer: a***e ( 61) ,May-14-12 06:53
great dealer.,Buyer: g***a ( 209) ,May-11-12 22:08
loved the ring it was beautiful fast shipping would recommend seller,Buyer: k***b ( 123) ,May-11-12 15:51
Thank you! Diana,Buyer: t***a ( 348) ,May-09-12 18:33
fast shipping,Buyer: o***e ( 33) ,May-09-12 13:40
ABSOLUTELY GORGEOUS! The pictures do not do it justice.,Buyer: g***m ( 140) ,May-09-12 10:46
Beautiful ring! Thank you!,Buyer: u***r ( 64) No longer a registered user,May-08-12 10:02
"Ring was not as described, took 3 weeks to receive. The return process was easy.",Buyer: e***o ( 41) ,May-06-12 20:12
"Absolutely beautiful piece of jewelry, and very fast shipping! Thanks! ",Buyer: s***e ( 111) ,May-06-12 18:57
GREAT buy!,Buyer: n***g ( 28) ,May-05-12 17:29
we love the rings!! thank you!!,Buyer: d***a ( 163) ,May-05-12 12:23
thanks,Buyer: 8***1 ( 159) ,May-02-12 20:24
Love the ring. Awesome communication.,Buyer: b***a ( 35) ,May-02-12 18:29
WOW!!! So many compliments! BEAUTIFUL!!!! TNX!!!!!!!!!,Buyer: k***d ( 42) ,May-02-12 17:12
Great,Buyer: d***e ( 209) ,May-01-12 18:04
thanks,Buyer: b***a ( 35) ,Apr-28-12 09:18
Absolutely perfect! ,Buyer: n***v ( 5 ) ,Apr-27-12 22:46
"Beautiful ring, my wife loved it!! Thank you so much!!!",Buyer: r***_ ( 43) ,Apr-27-12 17:14
All is good. Thank you very much.,Buyer: d***l ( 490) ,Apr-27-12 03:30
They were very helpful!,Buyer: 1***w ( 32) ,Apr-26-12 14:53
thank you. the rings are beautiful.,Buyer: s***n ( 14) ,Apr-24-12 09:58
Amazing! Very happy with the quality! ,Buyer: c***b ( 315) ,Apr-24-12 09:47
Great person to do business with!,Buyer: t***y ( 232) ,Apr-22-12 07:12
Amazing! The ring is beautiful and is better than what we expected,Buyer: 1***0 ( 8 ) ,Apr-21-12 18:46
Nice Product....Fast Transaction... Great Ebayer,Buyer: y***a ( 332) ,Apr-21-12 10:59
Very pleased with purchase.,Buyer: a***n ( 6 ) ,Apr-21-12 00:20
Everything I expected and more. I recommend Agape 100 times over!,Buyer: o***a ( 3 ) ,Apr-19-12 18:16
Great Ebayer!,Buyer: i***8 ( 35) ,Apr-19-12 17:15
Great service. Very quick :-). Beautiful!,Buyer: a***9 ( 25) ,Apr-18-12 14:06
Beautiful Stone!!! Very Fast Shipping!!!!! Will do more business soon!!,Buyer: c***h ( 10) ,Apr-18-12 11:06
My fiance loves the ring..The diamond so so shiny and and flawless For the price,Buyer: w***e ( 107) ,Apr-18-12 08:34
fast service,Buyer: 2***2 ( 867) ,Apr-16-12 18:25
FAST SHIPPING,Buyer: 6***6 ( 1077) ,Apr-16-12 12:11
Wow beautiful ring exactly as described perfect biz thank u very much,Buyer: r***r ( 32) ,Apr-16-12 11:28
"Good deal, fast shipping",Buyer: 8***8 ( 687) ,Apr-16-12 09:49
A++ seller. Great eBayer!,Buyer: i***c ( 196) ,Apr-16-12 02:17
Stunningly beautiful!,Buyer: d***m ( 82) ,Apr-15-12 21:10
Beautiful stone ! Nice alternative to costly diamonds !,Buyer: 1***r ( 34) ,Apr-12-12 11:50
Just as described! Very happy with the ring...and SO IS SHE!! Thank you!,Buyer: a***m ( 37) ,Apr-10-12 21:19
very good communication looks bigger in photo but but still lovely A+ Eseller,Buyer: a***n ( 85) ,Apr-10-12 12:29
Quick Delivery! Beautiful ring!,Buyer: j***k ( 5 ) ,Apr-09-12 18:53
Great communication! Ring is beautiful! Recommended! AAA+,Buyer: a***a ( 81) ,Apr-07-12 13:23
great return,Buyer: a***s ( 49) ,Apr-05-12 15:12
"Very nice item, easy transaction. A+",Buyer: g***o ( 376) ,Apr-04-12 20:47
Excellent to do bussiness with. I will recomend this seller to anyone.,Buyer: f***d ( 81) ,Apr-04-12 12:29
She said YES!!! Great seller. Thank you!,Buyer: a***e ( 76) ,Apr-03-12 17:14
VERY NICE QUALITY ITEMS,Buyer: b***o ( 460) ,Apr-03-12 09:51
Got it thanks!!!! Great condition.,Buyer: g***i ( 190) ,Apr-03-12 00:01
I can't explain how amazing this is I love it!,Buyer: w***n ( 109) ,Apr-02-12 16:19
wow very impressed,Buyer: e***l ( 196) ,Apr-02-12 07:47
Pretty ring,Buyer: j***d ( 42) ,Mar-30-12 18:05
very nice thank you,Buyer: m***d ( 99) ,Mar-28-12 17:11
Thank you!,Buyer: 0***6 ( 28) ,Mar-28-12 11:19
"Fast shipping, really easy to work with. Great Ebayer!",Buyer: i***d ( 20) ,Mar-27-12 19:03
excellent! ,Buyer: 1***7 ( 111) ,Mar-27-12 18:49
Replaced lost package immediately and informed me of incident with proof,Buyer: o***c ( 1 ) ,Mar-26-12 22:44
Best service EVER--right on time..exactly as described--thanks Richard--the best,Buyer: r***i ( 90) ,Mar-24-12 03:32
"Very nice ring. They took great care of me, A++++++++",Buyer: j***o ( 376) ,Mar-23-12 16:33
Amazing! So nice! Exceptional!,Buyer: k***2 ( 51) ,Mar-23-12 15:42
"Excellent! Beautiful work, thank you!",Buyer: i***u ( 971) ,Mar-23-12 13:46
I got on time and they have very good service.,Buyer: a***n ( 118) ,Mar-23-12 12:06
DO NOT BUY! Total FRAUD! Ring was CHEAP & FAKE! Email me for details anytime!,Buyer: d***i ( 23) ,Mar-23-12 10:36
Awesome! Will definitely do business again with Agape.,Buyer: r***e ( 1 ) ,Mar-22-12 13:35
Awesome seller!!! Payless exchange. Very quick shipment :),Buyer: o***p ( 26) ,Mar-21-12 23:52
Gorgeous stone and wonderful communication & cooperation! Will do business again,Buyer: z***z ( 73) ,Mar-21-12 05:05
rhad some issues but they were very good about fixing the problem,Buyer: t***a ( 91) ,Mar-20-12 15:31
"OMG gorgeous ring, great vendor, great customer service will buy from again!!",Buyer: 9***9 ( 124) ,Mar-20-12 09:46
"Ring is beautiful. I'm very, very happy.",Buyer: a***b ( 53) ,Mar-20-12 08:02
thanks,Buyer: g***l ( 392) ,Mar-19-12 14:40
